run_id	stage	dataset	dataset_slug	backbone	variant	seed	seeds	hparams_id	hparams_json	status	balanced_accuracy	accuracy	best_val_balanced_accuracy	best_epoch	run_dir	config	job_name	notes
stage1_screen_motor_mv_img_labram_coords3d_replace_s42	stage1_screen	motor_mv_img	motor_mv_img	labram	coords3d	42	42	coords3d_replace	"{""spatial_pos_mode"":""replace""}"	planned						configs/eegfm_bench/generated/spatial_search/stage1_screen/motor_mv_img/labram/stage1_screen_motor_mv_img_labram_coords3d_replace_s42.yaml	ss_s1_motor_mv_img_labram_c3_replace_s42	3D coordinate replacement of native positions
stage1_screen_motor_mv_img_labram_coords3d_rbf_axes_n6_residual_s42	stage1_screen	motor_mv_img	motor_mv_img	labram	coords3d_rbf	42	42	coords3d_rbf_axes_n6_residual	"{""spatial_embedding_kwargs"":{""anchor_mode"":""axes"",""n_rbf"":6},""spatial_pos_mode"":""residual""}"	completed	0.5253093918475154	0.5250924458531432	0.4930503081065548	9	results/spatial_search/runs/motor_mv_img_labram_coords3d_rbf_full_seed42_same_layout_2026-05-17-0742	configs/eegfm_bench/generated/spatial_search/stage1_screen/motor_mv_img/labram/stage1_screen_motor_mv_img_labram_coords3d_rbf_axes_n6_residual_s42.yaml	ss_s1_motor_mv_img_labram_c3_rbf_axes_n6_residual_s42	Euclidean anchor-RBF residual on native positions
stage1_screen_motor_mv_img_labram_coords3d_rbf_axes_n6_replace_s42	stage1_screen	motor_mv_img	motor_mv_img	labram	coords3d_rbf	42	42	coords3d_rbf_axes_n6_replace	"{""spatial_embedding_kwargs"":{""anchor_mode"":""axes"",""n_rbf"":6},""spatial_pos_mode"":""replace""}"	completed	0.5372969793187521	0.5372424722662441	0.49256207362629173	22	results/spatial_search/runs/motor_mv_img_labram_coords3d_rbf_full_seed42_same_layout_2026-05-17-0746	configs/eegfm_bench/generated/spatial_search/stage1_screen/motor_mv_img/labram/stage1_screen_motor_mv_img_labram_coords3d_rbf_axes_n6_replace_s42.yaml	ss_s1_motor_mv_img_labram_c3_rbf_axes_n6_replace_s42	Euclidean anchor-RBF replacement of native positions
stage1_screen_motor_mv_img_labram_coords3d_geodesic_rbf_axes_n6_residual_s42	stage1_screen	motor_mv_img	motor_mv_img	labram	coords3d_geodesic_rbf	42	42	coords3d_geodesic_rbf_axes_n6_residual	"{""spatial_embedding_kwargs"":{""anchor_mode"":""axes"",""n_rbf"":6},""spatial_pos_mode"":""residual""}"	completed	0.5358852254525353	0.5356576862123613	0.48560706037611345	8	results/spatial_search/runs/motor_mv_img_labram_coords3d_geodesic_rbf_full_seed42_same_layout_2026-05-17-0748	configs/eegfm_bench/generated/spatial_search/stage1_screen/motor_mv_img/labram/stage1_screen_motor_mv_img_labram_coords3d_geodesic_rbf_axes_n6_residual_s42.yaml	ss_s1_motor_mv_img_labram_c3_geodesic_rbf_axes_n6_residual_s42	Spherical geodesic anchor-RBF residual positions
stage1_screen_motor_mv_img_labram_coords3d_geodesic_rbf_axes_n6_replace_s42	stage1_screen	motor_mv_img	motor_mv_img	labram	coords3d_geodesic_rbf	42	42	coords3d_geodesic_rbf_axes_n6_replace	"{""spatial_embedding_kwargs"":{""anchor_mode"":""axes"",""n_rbf"":6},""spatial_pos_mode"":""replace""}"	completed	0.565194291276265	0.5652403592181722	0.5000079820350997	12	results/spatial_search/runs/motor_mv_img_labram_coords3d_geodesic_rbf_full_seed42_same_layout_2026-05-17-0819	configs/eegfm_bench/generated/spatial_search/stage1_screen/motor_mv_img/labram/stage1_screen_motor_mv_img_labram_coords3d_geodesic_rbf_axes_n6_replace_s42.yaml	ss_s1_motor_mv_img_labram_c3_geodesic_rbf_axes_n6_replace_s42	Spherical geodesic anchor-RBF replacement positions
stage1_screen_motor_mv_img_labram_coords3d_reference_residual_s42	stage1_screen	motor_mv_img	motor_mv_img	labram	coords3d_reference	42	42	coords3d_reference_residual	"{""spatial_pos_mode"":""residual""}"	completed	0.5273057205361911	0.5272054939249868	0.4844656293568608	9	results/spatial_search/runs/motor_mv_img_labram_coords3d_reference_full_seed42_same_layout_2026-05-17-0819	configs/eegfm_bench/generated/spatial_search/stage1_screen/motor_mv_img/labram/stage1_screen_motor_mv_img_labram_coords3d_reference_residual_s42.yaml	ss_s1_motor_mv_img_labram_c3_reference_residual_s42	3D reference-aware residual positions
stage1_screen_motor_mv_img_labram_coords3d_reference_replace_s42	stage1_screen	motor_mv_img	motor_mv_img	labram	coords3d_reference	42	42	coords3d_reference_replace	"{""spatial_pos_mode"":""replace""}"	completed	0.540465103642489	0.5404120443740095	0.49021136428943923	11	results/spatial_search/runs/motor_mv_img_labram_coords3d_reference_full_seed42_same_layout_2026-05-17-0824	configs/eegfm_bench/generated/spatial_search/stage1_screen/motor_mv_img/labram/stage1_screen_motor_mv_img_labram_coords3d_reference_replace_s42.yaml	ss_s1_motor_mv_img_labram_c3_reference_replace_s42	3D reference-aware replacement positions
stage1_screen_motor_mv_img_cbramod_coords3d_pair32_s42	stage1_screen	motor_mv_img	motor_mv_img	cbramod	coords3d	42	42	coords3d_pair32	"{""graph_depth"":0,""native_pair_dim"":32}"	planned						configs/eegfm_bench/generated/spatial_search/stage1_screen/motor_mv_img/cbramod/stage1_screen_motor_mv_img_cbramod_coords3d_pair32_s42.yaml	ss_s1_motor_mv_img_cbramod_c3_pair32_s42	3D native bias with small pair projection
stage1_screen_motor_mv_img_cbramod_coords3d_pair64_s42	stage1_screen	motor_mv_img	motor_mv_img	cbramod	coords3d	42	42	coords3d_pair64	"{""graph_depth"":0,""native_pair_dim"":64}"	planned						configs/eegfm_bench/generated/spatial_search/stage1_screen/motor_mv_img/cbramod/stage1_screen_motor_mv_img_cbramod_coords3d_pair64_s42.yaml	ss_s1_motor_mv_img_cbramod_c3_pair64_s42	3D native bias default pair projection
stage1_screen_motor_mv_img_cbramod_coords3d_reference_pair64_s42	stage1_screen	motor_mv_img	motor_mv_img	cbramod	coords3d_reference	42	42	coords3d_reference_pair64	"{""graph_depth"":0,""native_pair_dim"":64}"	completed	0.5985594946158825	0.5985208663497095	0.5403584998031098	20	results/spatial_search/runs/motor_mv_img_cbramod_coords3d_reference_full_seed42_same_layout_2026-05-17-0852	configs/eegfm_bench/generated/spatial_search/stage1_screen/motor_mv_img/cbramod/stage1_screen_motor_mv_img_cbramod_coords3d_reference_pair64_s42.yaml	ss_s1_motor_mv_img_cbramod_c3_reference_pair64_s42	reference-aware 3D native bias
